1706
1
49103
25
4762
68
8286
9
7130
76
535
137
12423
30
4157
79
2752
98
4332
102
7641
60
4248
87
13132
32
20109
48
5085
42
4721
109
13615
26
7569
33
4436
97
2860
89
11059
8
11920
38
1210
155
13152
12
4960
68
47126
4
30109
38
4842
87
4142
94
2179
77
7660
41
4162
11
14037
0
4791
39
4549
83
1598
64
8252
43
14212
23
7753
47
9976
2
085
92
17111
49
6371
43
2285
70
7631
70
371
103
6097
20
4492
41
35103
39
13931
7
4777
53
4763
67
7748
52
5570
52
10449
24
182
157
8767
23
5364
60
11418
45
5976
42
9014
73
5174
52
4664
67
6848
61
8469
24
12350
4
2488
65
9175
11
4475
58
3634
107
2736
114
14424
9
13820
19
7559
43
13914
24
10167
0
9946
32
26121
30
11530
32
4258
77
9461
22
8124
45
3073
74
9653
28
7379
25
1294
44
41126
10
5276
49
5640
81
4242
93
8515
77
4021
116
7160
46
2959
89
4042
95
9824
55
1183
56
10167
0
685
86
11138
28
6985
23
