119
79
73
71
71
73
80
71
74
82
74
71
70
72
70
77
71
71
76
74
85
70
70
72
70
71
72
71
70
70
80
76
72
70
72
70
70
72
71
85
76
75
83
85
71
70
92
74
71
70
72
71
70
72
70
71
71
70
70
71
73
101
76
71
71
70
70
73
71
70
71
70
71
70
93
80
71
71
72
71
72
70
70
70
70
70
70
72
79
77
70
70
76
72
81
70
70
71
77
80

