0,378438771968662
0,284204010758962
0,278795121196591
0,305106101201241
0,279238487819612
0,278345082782824
0,251090142239091
0,27919339127473
0,280971845133694
0,281419327965596
0,296441255228702
0,283315052277555
0,283083068338646
0,284158209034714
0,282358070782388
0,282196772533716
0,282056981570756
0,27633440286249
0,280958008320417
0,280966693205883
0,298817157034642
0,282927839954225
0,282673129791162
0,26352158680461
0,280419145056578
0,280469580550707
0,280403394204854
0,272033191898209
0,280438530108813
0,280468514009032
0,309612021350879
0,28158889774021
0,28143004918026
0,281386118223334
0,242154716461572
0,280099053058912
0,280354645193065
0,307858981458989
0,281261408408018
0,281081881308144
0,280991289026837
0,285507726705996
0,280417134680057
0,280421493150931
0,280066803748597
0,279647987304252
0,27955043894416
0,279434664181798
0,281817244614024
0,279941804261427
0,27977419018891
0,270188190655493
0,278089505112747
0,27814355188164
0,278092622029964
0,282583324661849
0,277290431266907
0,277242633570424
0,270826977950585
0,278748801606667
0,278640237236476
0,278926471984264
0,277761061174678
0,277657558791241
0,277764854005059
0,285303940438482
0,278825828858998
0,278501215349518
0,285203550122063
0,278113235700822
0,277923422338364
0,277832347664883
0,2988196795306
0,277818095666706
0,277364424974172
0,217012526123831
0,274965011837839
0,277548714955446
0,277481427295747
0,295531936809542
0,277243366279236
0,276664942430015
0,264327674849796
0,275677898988957
0,276012349254604
0,275966489307894
0,315388978463463
0,277381143299569
0,276209773188756
0,240485554070185
0,274540788529674
0,276074383799165
0,295732312838772
0,277410651708389
0,276574560375828
0,276513090022683
0,287858122028451
0,276854127198496
0,276393283317875
0,273669915291037
